nowtime,vendor,product_category,avg_price,min_price,max_price
2024-10-11,TandT,Eggs,NA,1.59,9.99
2024-10-11,TandT,Milk,NA,1.49,9.99
2024-10-11,Voila,Bread,NA,1.99,9.99
2024-10-11,Voila,Eggs,NA,1.49,9.99
2024-10-11,Voila,Milk,NA,1.00,9.99
2024-10-11,Walmart,Bread,NA,1.37,9.97
2024-10-11,Walmart,Eggs,NA,0.39,9.97
2024-10-11,Walmart,Milk,NA,0.98,9.97
2024-10-12,Galleria,Bread,NA,1.99,9.97
2024-10-12,Galleria,Eggs,NA,1.99,8.99
2024-10-12,Galleria,Milk,NA,1.29,9.99
2024-10-12,Loblaws,Bread,NA,1.79,9.99
2024-10-12,Loblaws,Eggs,NA,0.99,9.99
2024-10-12,Loblaws,Milk,NA,0.99,9.99
2024-10-12,Metro,Bread,NA,1.49,9.99
2024-10-12,Metro,Eggs,NA,0.30,9.99
2024-10-12,Metro,Milk,NA,1.29,9.99
2024-10-12,NoFrills,Bread,NA,1.49,9.99
2024-10-12,NoFrills,Eggs,NA,0.33,9.99
2024-10-12,NoFrills,Milk,NA,1.00,9.99
2024-10-12,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-10-12,SaveOnFoods,Eggs,NA,1.00,9.99
2024-10-12,SaveOnFoods,Milk,NA,1.00,9.89
2024-10-12,TandT,Bread,NA,14.29,9.49
2024-10-12,TandT,Eggs,NA,1.59,9.99
2024-10-12,TandT,Milk,NA,1.49,9.99
2024-10-12,Voila,Bread,NA,1.99,9.99
2024-10-12,Voila,Eggs,NA,1.49,9.99
2024-10-12,Voila,Milk,NA,1.00,9.99
2024-10-12,Walmart,Bread,NA,1.37,9.97
2024-10-12,Walmart,Eggs,NA,0.39,9.97
2024-10-12,Walmart,Milk,NA,0.98,9.97
2024-10-13,Galleria,Bread,NA,1.99,9.97
2024-10-13,Galleria,Eggs,NA,1.69,8.99
2024-10-13,Galleria,Milk,NA,1.29,9.99
2024-10-13,Loblaws,Bread,NA,1.79,9.99
2024-10-13,Loblaws,Eggs,NA,0.99,9.99
2024-10-13,Loblaws,Milk,NA,0.99,9.99
2024-10-13,Metro,Bread,NA,1.49,9.99
2024-10-13,Metro,Eggs,NA,0.30,9.99
2024-10-13,Metro,Milk,NA,1.29,9.99
2024-10-13,NoFrills,Bread,NA,1.49,9.99
2024-10-13,NoFrills,Eggs,NA,0.33,9.99
2024-10-13,NoFrills,Milk,NA,1.00,9.99
2024-10-13,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-10-13,SaveOnFoods,Eggs,NA,1.00,9.99
2024-10-13,SaveOnFoods,Milk,NA,1.00,9.89
2024-10-13,TandT,Bread,NA,14.29,9.49
2024-10-13,TandT,Eggs,NA,1.59,9.99
2024-10-13,TandT,Milk,NA,1.49,9.99
2024-10-13,Voila,Bread,NA,1.99,9.99
2024-10-13,Voila,Eggs,NA,1.49,9.99
2024-10-13,Voila,Milk,NA,1.00,9.99
2024-10-13,Walmart,Bread,NA,1.37,9.97
2024-10-13,Walmart,Eggs,NA,0.39,9.97
2024-10-13,Walmart,Milk,NA,0.98,9.97
2024-10-14,Galleria,Bread,NA,1.99,9.97
2024-10-14,Galleria,Eggs,NA,1.69,8.99
2024-10-14,Galleria,Milk,NA,1.29,9.99
2024-10-14,Loblaws,Bread,NA,1.79,9.99
2024-10-14,Loblaws,Eggs,NA,0.99,9.99
2024-10-14,Loblaws,Milk,NA,0.99,9.99
2024-10-14,Metro,Bread,NA,1.49,9.99
2024-10-14,Metro,Eggs,NA,1.10,9.99
2024-10-14,Metro,Milk,NA,1.29,9.99
2024-10-14,NoFrills,Bread,NA,1.49,9.99
2024-10-14,NoFrills,Eggs,NA,0.33,9.99
2024-10-14,NoFrills,Milk,NA,1.00,9.99
2024-10-14,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-10-14,SaveOnFoods,Eggs,NA,1.00,9.99
2024-10-14,SaveOnFoods,Milk,NA,1.00,9.89
2024-10-14,TandT,Bread,NA,14.29,9.49
2024-10-14,TandT,Eggs,NA,1.59,9.99
2024-10-14,TandT,Milk,NA,1.49,9.99
2024-10-14,Voila,Bread,NA,1.99,9.99
2024-10-14,Voila,Eggs,NA,1.49,9.99
2024-10-14,Voila,Milk,NA,1.00,9.99
2024-10-14,Walmart,Bread,NA,1.37,9.97
2024-10-14,Walmart,Eggs,NA,0.39,9.97
2024-10-14,Walmart,Milk,NA,0.98,9.97
2024-10-15,Galleria,Bread,NA,1.99,9.97
2024-10-15,Galleria,Eggs,NA,1.69,8.99
2024-10-15,Galleria,Milk,NA,1.29,9.99
2024-10-15,Loblaws,Bread,NA,1.79,9.99
2024-10-15,Loblaws,Eggs,NA,0.99,9.99
2024-10-15,Loblaws,Milk,NA,0.99,9.99
2024-10-15,Metro,Bread,NA,1.49,9.99
2024-10-15,Metro,Eggs,NA,0.30,9.99
2024-10-15,Metro,Milk,NA,1.29,9.99
2024-10-15,NoFrills,Bread,NA,1.49,9.99
2024-10-15,NoFrills,Eggs,NA,0.33,9.99
2024-10-15,NoFrills,Milk,NA,1.00,9.99
2024-10-15,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-10-15,SaveOnFoods,Eggs,NA,1.00,9.99
2024-10-15,SaveOnFoods,Milk,NA,1.00,9.89
2024-10-15,TandT,Bread,NA,14.29,9.49
2024-10-15,TandT,Eggs,NA,1.59,9.99
2024-10-15,TandT,Milk,NA,1.49,9.99
2024-10-15,Voila,Bread,NA,3.99,5.79
2024-10-15,Voila,Eggs,NA,3.49,8.29
2024-10-15,Voila,Milk,NA,5.99,5.99
2024-10-15,Walmart,Bread,NA,1.37,9.97
2024-10-15,Walmart,Eggs,NA,0.39,9.97
2024-10-15,Walmart,Milk,NA,0.98,9.97
2024-10-16,Galleria,Bread,NA,1.99,9.97
2024-10-16,Galleria,Eggs,NA,1.69,8.99
2024-10-16,Galleria,Milk,NA,1.29,9.99
2024-10-16,Loblaws,Bread,NA,1.79,9.99
2024-10-16,Loblaws,Eggs,NA,0.99,9.99
2024-10-16,Loblaws,Milk,NA,0.99,9.99
2024-10-16,Metro,Bread,NA,1.49,9.99
2024-10-16,Metro,Eggs,NA,0.30,9.99
2024-10-16,Metro,Milk,NA,1.29,9.99
2024-10-16,NoFrills,Bread,NA,1.49,9.99
2024-10-16,NoFrills,Eggs,NA,0.33,9.99
2024-10-16,NoFrills,Milk,NA,1.00,9.99
2024-10-16,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-10-16,SaveOnFoods,Eggs,NA,1.00,9.99
2024-10-16,SaveOnFoods,Milk,NA,1.00,9.89
2024-10-16,TandT,Bread,NA,14.29,9.49
2024-10-16,TandT,Eggs,NA,1.59,9.99
2024-10-16,TandT,Milk,NA,1.49,9.99
2024-10-16,Voila,Bread,NA,1.99,9.99
2024-10-16,Voila,Eggs,NA,1.49,9.99
2024-10-16,Voila,Milk,NA,1.00,9.99
2024-10-16,Walmart,Bread,NA,1.37,9.97
2024-10-16,Walmart,Eggs,NA,0.39,9.97
2024-10-16,Walmart,Milk,NA,0.98,9.97
2024-10-17,Galleria,Bread,NA,1.99,9.97
2024-10-17,Galleria,Eggs,NA,1.69,8.99
2024-10-17,Galleria,Milk,NA,1.29,9.99
2024-10-17,Loblaws,Bread,NA,1.79,9.99
2024-10-17,Loblaws,Eggs,NA,0.99,9.99
2024-10-17,Loblaws,Milk,NA,0.99,9.99
2024-10-17,Metro,Bread,NA,1.49,9.99
2024-10-17,Metro,Eggs,NA,0.99,9.99
2024-10-17,Metro,Milk,NA,1.19,9.99
2024-10-17,NoFrills,Bread,NA,1.00,9.99
2024-10-17,NoFrills,Eggs,NA,0.44,9.99
2024-10-17,NoFrills,Milk,NA,1.00,9.99
2024-10-17,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-10-17,SaveOnFoods,Eggs,NA,1.00,9.99
2024-10-17,SaveOnFoods,Milk,NA,1.00,9.99
2024-10-17,TandT,Bread,NA,14.29,9.49
2024-10-17,TandT,Eggs,NA,1.59,9.99
2024-10-17,TandT,Milk,NA,1.49,9.99
2024-10-17,Voila,Bread,NA,1.99,9.99
2024-10-17,Voila,Eggs,NA,1.49,9.99
2024-10-17,Voila,Milk,NA,1.00,9.99
2024-10-17,Walmart,Bread,NA,1.37,9.97
2024-10-17,Walmart,Eggs,NA,0.46,9.97
2024-10-17,Walmart,Milk,NA,0.98,9.97
2024-10-18,Galleria,Bread,NA,1.99,9.97
2024-10-18,Galleria,Eggs,NA,1.99,8.99
2024-10-18,Galleria,Milk,NA,1.29,9.99
2024-10-18,Loblaws,Bread,NA,1.79,9.99
2024-10-18,Loblaws,Eggs,NA,0.99,9.99
2024-10-18,Loblaws,Milk,NA,0.99,9.99
2024-10-18,Metro,Bread,NA,1.49,9.99
2024-10-18,Metro,Eggs,NA,0.99,9.99
2024-10-18,Metro,Milk,NA,1.19,9.99
2024-10-18,NoFrills,Bread,NA,1.00,9.99
2024-10-18,NoFrills,Eggs,NA,0.44,9.99
2024-10-18,NoFrills,Milk,NA,1.00,9.99
2024-10-18,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-10-18,SaveOnFoods,Eggs,NA,1.00,9.99
2024-10-18,SaveOnFoods,Milk,NA,1.00,9.99
2024-10-18,TandT,Bread,NA,14.29,9.49
2024-10-18,TandT,Eggs,NA,1.59,9.99
2024-10-18,TandT,Milk,NA,1.49,9.99
2024-10-18,Voila,Bread,NA,1.99,9.99
2024-10-18,Voila,Eggs,NA,1.69,9.99
2024-10-18,Voila,Milk,NA,1.00,9.99
2024-10-18,Walmart,Bread,NA,1.37,9.97
2024-10-18,Walmart,Eggs,NA,0.46,9.97
2024-10-18,Walmart,Milk,NA,0.98,9.97
2024-10-19,Galleria,Bread,NA,1.99,9.97
2024-10-19,Galleria,Eggs,NA,1.99,8.99
2024-10-19,Galleria,Milk,NA,1.29,9.99
2024-10-19,Loblaws,Bread,NA,1.79,9.99
2024-10-19,Loblaws,Eggs,NA,0.99,9.99
2024-10-19,Loblaws,Milk,NA,0.99,9.99
2024-10-19,Metro,Bread,NA,1.49,9.99
2024-10-19,Metro,Eggs,NA,0.99,9.99
2024-10-19,Metro,Milk,NA,1.19,9.99
2024-10-19,NoFrills,Bread,NA,1.00,9.99
2024-10-19,NoFrills,Eggs,NA,0.44,9.99
2024-10-19,NoFrills,Milk,NA,1.00,9.99
2024-10-19,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-10-19,SaveOnFoods,Eggs,NA,1.00,9.99
2024-10-19,SaveOnFoods,Milk,NA,1.00,9.99
2024-10-19,TandT,Bread,NA,14.29,9.49
2024-10-19,TandT,Eggs,NA,1.59,9.99
2024-10-19,TandT,Milk,NA,1.49,9.99
2024-10-19,Voila,Bread,NA,1.99,9.99
2024-10-19,Voila,Eggs,NA,1.69,9.99
2024-10-19,Voila,Milk,NA,1.00,9.99
2024-10-19,Walmart,Bread,NA,1.37,9.97
2024-10-19,Walmart,Eggs,NA,0.46,9.97
2024-10-19,Walmart,Milk,NA,0.98,9.97
2024-10-20,Galleria,Bread,NA,1.99,9.97
2024-10-20,Galleria,Eggs,NA,1.99,8.99
2024-10-20,Galleria,Milk,NA,1.29,9.99
2024-10-20,Loblaws,Bread,NA,1.79,9.99
2024-10-20,Loblaws,Eggs,NA,0.99,9.99
2024-10-20,Loblaws,Milk,NA,0.99,9.99
2024-10-20,Metro,Bread,NA,1.49,9.99
2024-10-20,Metro,Eggs,NA,0.30,9.99
2024-10-20,Metro,Milk,NA,1.49,9.99
2024-10-20,NoFrills,Bread,NA,1.00,9.99
2024-10-20,NoFrills,Eggs,NA,0.44,9.99
2024-10-20,NoFrills,Milk,NA,1.00,9.99
2024-10-20,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-10-20,SaveOnFoods,Eggs,NA,1.00,9.99
2024-10-20,SaveOnFoods,Milk,NA,1.00,9.99
2024-10-20,TandT,Bread,NA,14.29,9.49
2024-10-20,TandT,Eggs,NA,1.59,9.99
2024-10-20,TandT,Milk,NA,1.49,9.99
2024-10-20,Voila,Bread,NA,1.99,9.99
2024-10-20,Voila,Eggs,NA,1.69,9.99
2024-10-20,Voila,Milk,NA,1.00,9.99
2024-10-20,Walmart,Bread,NA,1.37,9.97
2024-10-20,Walmart,Eggs,NA,0.46,9.97
2024-10-20,Walmart,Milk,NA,0.98,9.97
2024-10-21,Galleria,Bread,NA,1.99,9.97
2024-10-21,Galleria,Eggs,NA,1.99,8.99
2024-10-21,Galleria,Milk,NA,1.29,9.99
2024-10-21,Loblaws,Bread,NA,1.79,9.99
2024-10-21,Loblaws,Eggs,NA,0.99,9.99
2024-10-21,Loblaws,Milk,NA,0.99,9.99
2024-10-21,Metro,Bread,NA,1.49,9.99
2024-10-21,Metro,Eggs,NA,0.30,9.99
2024-10-21,Metro,Milk,NA,1.79,9.99
2024-10-21,NoFrills,Bread,NA,1.00,9.99
2024-10-21,NoFrills,Eggs,NA,0.44,9.99
2024-10-21,NoFrills,Milk,NA,1.00,9.99
2024-10-21,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-10-21,SaveOnFoods,Eggs,NA,1.00,9.99
2024-10-21,SaveOnFoods,Milk,NA,1.00,9.99
2024-10-21,TandT,Bread,NA,14.29,9.49
2024-10-21,TandT,Eggs,NA,1.59,9.99
2024-10-21,TandT,Milk,NA,1.49,9.99
2024-10-21,Voila,Bread,NA,1.99,9.99
2024-10-21,Voila,Eggs,NA,1.69,9.99
2024-10-21,Voila,Milk,NA,1.00,9.99
2024-10-21,Walmart,Bread,NA,1.37,9.97
2024-10-21,Walmart,Eggs,NA,0.46,9.97
2024-10-21,Walmart,Milk,NA,0.98,9.97
2024-10-22,Galleria,Bread,NA,1.99,9.97
2024-10-22,Galleria,Eggs,NA,1.99,8.99
2024-10-22,Galleria,Milk,NA,1.29,9.99
2024-10-22,Loblaws,Bread,NA,1.79,9.99
2024-10-22,Loblaws,Eggs,NA,0.99,9.99
2024-10-22,Loblaws,Milk,NA,0.99,9.99
2024-10-22,Metro,Bread,NA,1.99,9.99
2024-10-22,Metro,Eggs,NA,1.79,9.99
2024-10-22,Metro,Milk,NA,1.49,9.99
2024-10-22,NoFrills,Bread,NA,1.00,9.99
2024-10-22,NoFrills,Eggs,NA,0.44,9.99
2024-10-22,NoFrills,Milk,NA,1.00,9.99
2024-10-22,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-10-22,SaveOnFoods,Eggs,NA,1.00,9.99
2024-10-22,SaveOnFoods,Milk,NA,1.00,9.99
2024-10-22,TandT,Bread,NA,14.29,9.49
2024-10-22,TandT,Eggs,NA,1.59,9.99
2024-10-22,TandT,Milk,NA,1.49,9.99
2024-10-22,Voila,Bread,NA,1.99,9.99
2024-10-22,Voila,Eggs,NA,1.69,9.99
2024-10-22,Voila,Milk,NA,1.00,9.99
2024-10-22,Walmart,Bread,NA,1.37,9.97
2024-10-22,Walmart,Eggs,NA,0.46,9.97
2024-10-22,Walmart,Milk,NA,0.98,9.58
2024-10-23,Galleria,Bread,NA,1.99,9.97
2024-10-23,Galleria,Eggs,NA,1.99,8.99
2024-10-23,Galleria,Milk,NA,1.29,9.99
2024-10-23,Loblaws,Bread,NA,1.79,9.99
2024-10-23,Loblaws,Eggs,NA,0.99,9.99
2024-10-23,Loblaws,Milk,NA,0.99,9.99
2024-10-23,Metro,Bread,NA,1.99,9.99
2024-10-23,Metro,Eggs,NA,0.30,9.99
2024-10-23,Metro,Milk,NA,1.29,9.99
2024-10-23,NoFrills,Bread,NA,1.00,9.99
2024-10-23,NoFrills,Eggs,NA,0.44,9.99
2024-10-23,NoFrills,Milk,NA,1.00,9.99
2024-10-23,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-10-23,SaveOnFoods,Eggs,NA,1.00,9.99
2024-10-23,SaveOnFoods,Milk,NA,1.00,9.99
2024-10-23,TandT,Bread,NA,14.29,9.49
2024-10-23,TandT,Eggs,NA,1.59,9.99
2024-10-23,TandT,Milk,NA,1.49,9.99
2024-10-23,Voila,Bread,NA,1.99,9.99
2024-10-23,Voila,Eggs,NA,1.69,9.99
2024-10-23,Voila,Milk,NA,1.00,9.99
2024-10-23,Walmart,Bread,NA,1.37,9.97
2024-10-23,Walmart,Eggs,NA,0.46,9.97
2024-10-23,Walmart,Milk,NA,0.98,9.58
2024-10-24,Galleria,Bread,NA,1.99,9.97
2024-10-24,Galleria,Eggs,NA,1.99,8.99
2024-10-24,Galleria,Milk,NA,1.29,9.99
2024-10-24,Loblaws,Bread,NA,1.79,9.99
2024-10-24,Loblaws,Eggs,NA,0.99,9.99
2024-10-24,Loblaws,Milk,NA,0.99,9.99
2024-10-24,Metro,Bread,NA,1.99,9.99
2024-10-24,Metro,Eggs,NA,1.79,9.99
2024-10-24,Metro,Milk,NA,1.29,9.99
2024-10-24,NoFrills,Bread,NA,1.00,9.99
2024-10-24,NoFrills,Eggs,NA,0.33,9.99
2024-10-24,NoFrills,Milk,NA,1.00,9.99
2024-10-24,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-10-24,SaveOnFoods,Eggs,NA,1.00,9.99
2024-10-24,SaveOnFoods,Milk,NA,1.00,9.99
2024-10-24,TandT,Bread,NA,14.29,8.99
2024-10-24,TandT,Eggs,NA,1.59,9.99
2024-10-24,TandT,Milk,NA,1.59,9.99
2024-10-24,Voila,Bread,NA,1.99,9.99
2024-10-24,Voila,Eggs,NA,1.69,9.99
2024-10-24,Voila,Milk,NA,0.99,9.99
2024-10-24,Walmart,Bread,NA,1.37,9.97
2024-10-24,Walmart,Eggs,NA,0.46,9.97
2024-10-24,Walmart,Milk,NA,0.98,9.58
2024-10-25,Galleria,Bread,NA,1.99,9.97
2024-10-25,Galleria,Eggs,NA,1.99,9.49
2024-10-25,Galleria,Milk,NA,1.29,9.99
2024-10-25,Loblaws,Bread,NA,1.79,9.99
2024-10-25,Loblaws,Eggs,NA,0.99,9.99
2024-10-25,Loblaws,Milk,NA,0.99,9.99
2024-10-25,Metro,Bread,NA,1.99,9.99
2024-10-25,Metro,Eggs,NA,0.30,9.99
2024-10-25,Metro,Milk,NA,1.29,9.99
2024-10-25,NoFrills,Bread,NA,1.00,9.99
2024-10-25,NoFrills,Eggs,NA,0.33,9.99
2024-10-25,NoFrills,Milk,NA,1.00,9.99
2024-10-25,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-10-25,SaveOnFoods,Eggs,NA,1.00,9.99
2024-10-25,SaveOnFoods,Milk,NA,1.00,9.99
2024-10-25,TandT,Bread,NA,2.85,9.98
2024-10-25,TandT,Eggs,NA,1.59,9.99
2024-10-25,TandT,Milk,NA,1.49,9.99
2024-10-25,Voila,Bread,NA,1.99,9.99
2024-10-25,Voila,Eggs,NA,1.69,9.99
2024-10-25,Voila,Milk,NA,0.99,9.99
2024-10-25,Walmart,Bread,NA,1.37,9.97
2024-10-25,Walmart,Eggs,NA,0.46,9.97
2024-10-25,Walmart,Milk,NA,0.98,9.58
2024-10-26,Galleria,Bread,NA,1.99,9.97
2024-10-26,Galleria,Eggs,NA,1.99,9.49
2024-10-26,Galleria,Milk,NA,1.29,9.99
2024-10-26,Loblaws,Bread,NA,1.79,9.99
2024-10-26,Loblaws,Eggs,NA,0.99,9.99
2024-10-26,Loblaws,Milk,NA,0.99,9.99
2024-10-26,Metro,Bread,NA,1.99,9.99
2024-10-26,Metro,Eggs,NA,0.30,9.99
2024-10-26,Metro,Milk,NA,1.29,9.99
2024-10-26,NoFrills,Bread,NA,1.00,9.99
2024-10-26,NoFrills,Eggs,NA,0.33,9.99
2024-10-26,NoFrills,Milk,NA,1.00,9.99
2024-10-26,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-10-26,SaveOnFoods,Eggs,NA,1.00,9.99
2024-10-26,SaveOnFoods,Milk,NA,1.00,9.99
2024-10-26,TandT,Bread,NA,12.98,9.98
2024-10-26,TandT,Eggs,NA,1.59,9.99
2024-10-26,TandT,Milk,NA,1.49,9.99
2024-10-26,Voila,Bread,NA,1.99,9.99
2024-10-26,Voila,Eggs,NA,1.69,9.99
2024-10-26,Voila,Milk,NA,0.99,9.99
2024-10-26,Walmart,Bread,NA,1.37,9.97
2024-10-26,Walmart,Eggs,NA,0.46,9.97
2024-10-26,Walmart,Milk,NA,0.98,9.58
2024-10-27,Galleria,Bread,NA,1.99,9.97
2024-10-27,Galleria,Eggs,NA,1.99,9.49
2024-10-27,Galleria,Milk,NA,1.29,9.99
2024-10-27,Loblaws,Bread,NA,1.79,9.99
2024-10-27,Loblaws,Eggs,NA,0.99,9.99
2024-10-27,Loblaws,Milk,NA,0.99,9.99
2024-10-27,Metro,Bread,NA,1.99,9.99
2024-10-27,Metro,Eggs,NA,0.30,9.99
2024-10-27,Metro,Milk,NA,1.49,9.99
2024-10-27,NoFrills,Bread,NA,1.00,9.99
2024-10-27,NoFrills,Eggs,NA,0.33,9.99
2024-10-27,NoFrills,Milk,NA,1.00,9.99
2024-10-27,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-10-27,SaveOnFoods,Eggs,NA,1.00,9.99
2024-10-27,SaveOnFoods,Milk,NA,1.00,9.99
2024-10-27,TandT,Bread,NA,12.98,9.98
2024-10-27,TandT,Eggs,NA,1.55,9.99
2024-10-27,TandT,Milk,NA,1.49,9.99
2024-10-27,Voila,Bread,NA,1.99,9.99
2024-10-27,Voila,Eggs,NA,1.69,9.99
2024-10-27,Voila,Milk,NA,0.99,9.99
2024-10-27,Walmart,Bread,NA,1.37,9.97
2024-10-27,Walmart,Eggs,NA,0.46,9.97
2024-10-27,Walmart,Milk,NA,0.98,9.58
2024-10-28,Galleria,Bread,NA,1.99,9.97
2024-10-28,Galleria,Eggs,NA,1.99,9.49
2024-10-28,Galleria,Milk,NA,1.29,9.99
2024-10-28,Loblaws,Bread,NA,1.79,9.99
2024-10-28,Loblaws,Eggs,NA,0.99,9.99
2024-10-28,Loblaws,Milk,NA,0.99,9.99
2024-10-28,Metro,Bread,NA,1.99,9.99
2024-10-28,Metro,Eggs,NA,0.30,9.99
2024-10-28,Metro,Milk,NA,1.29,9.99
2024-10-28,NoFrills,Bread,NA,1.00,9.99
2024-10-28,NoFrills,Eggs,NA,0.33,9.99
2024-10-28,NoFrills,Milk,NA,1.00,9.99
2024-10-28,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-10-28,SaveOnFoods,Eggs,NA,1.00,9.99
2024-10-28,SaveOnFoods,Milk,NA,1.00,9.99
2024-10-28,TandT,Bread,NA,12.98,9.98
2024-10-28,TandT,Eggs,NA,1.59,9.99
2024-10-28,TandT,Milk,NA,1.59,9.99
2024-10-28,Voila,Bread,NA,1.99,9.99
2024-10-28,Voila,Eggs,NA,1.69,9.99
2024-10-28,Voila,Milk,NA,0.99,9.99
2024-10-28,Walmart,Bread,NA,1.37,9.97
2024-10-28,Walmart,Eggs,NA,0.46,9.97
2024-10-28,Walmart,Milk,NA,0.98,9.58
2024-10-29,Galleria,Bread,NA,1.99,9.97
2024-10-29,Galleria,Eggs,NA,10.99,9.49
2024-10-29,Galleria,Milk,NA,1.29,9.99
2024-10-29,Loblaws,Bread,NA,1.79,9.99
2024-10-29,Loblaws,Eggs,NA,0.99,9.99
2024-10-29,Loblaws,Milk,NA,0.99,9.99
2024-10-29,Metro,Bread,NA,1.99,9.99
2024-10-29,Metro,Eggs,NA,0.30,9.99
2024-10-29,Metro,Milk,NA,1.29,9.99
2024-10-29,NoFrills,Bread,NA,1.00,9.99
2024-10-29,NoFrills,Eggs,NA,0.33,9.99
2024-10-29,NoFrills,Milk,NA,1.00,9.99
2024-10-29,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-10-29,SaveOnFoods,Eggs,NA,1.00,9.99
2024-10-29,SaveOnFoods,Milk,NA,1.00,9.99
2024-10-29,TandT,Bread,NA,12.98,9.98
2024-10-29,TandT,Eggs,NA,1.59,9.99
2024-10-29,TandT,Milk,NA,1.59,9.99
2024-10-29,Voila,Bread,NA,1.99,9.99
2024-10-29,Voila,Eggs,NA,1.69,9.99
2024-10-29,Voila,Milk,NA,0.99,9.99
2024-10-29,Walmart,Bread,NA,1.37,9.97
2024-10-29,Walmart,Eggs,NA,0.46,9.97
2024-10-29,Walmart,Milk,NA,0.98,9.58
2024-10-30,Galleria,Bread,NA,1.99,9.97
2024-10-30,Galleria,Eggs,NA,10.99,9.49
2024-10-30,Galleria,Milk,NA,1.29,9.99
2024-10-30,Loblaws,Bread,NA,1.79,9.99
2024-10-30,Loblaws,Eggs,NA,0.99,9.99
2024-10-30,Loblaws,Milk,NA,0.99,9.99
2024-10-30,Metro,Bread,NA,1.99,9.99
2024-10-30,Metro,Eggs,NA,0.30,9.99
2024-10-30,Metro,Milk,NA,1.29,9.99
2024-10-30,NoFrills,Bread,NA,1.00,9.99
2024-10-30,NoFrills,Eggs,NA,0.33,9.99
2024-10-30,NoFrills,Milk,NA,1.00,9.99
2024-10-30,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-10-30,SaveOnFoods,Eggs,NA,1.00,9.99
2024-10-30,SaveOnFoods,Milk,NA,1.00,9.99
2024-10-30,TandT,Bread,NA,12.98,9.98
2024-10-30,TandT,Eggs,NA,1.59,9.99
2024-10-30,TandT,Milk,NA,1.59,9.99
2024-10-30,Voila,Bread,NA,1.99,9.99
2024-10-30,Voila,Eggs,NA,1.69,9.99
2024-10-30,Voila,Milk,NA,0.99,9.99
2024-10-30,Walmart,Bread,NA,1.37,9.97
2024-10-30,Walmart,Eggs,NA,0.46,9.97
2024-10-30,Walmart,Milk,NA,0.98,9.58
2024-10-31,Galleria,Bread,NA,1.99,9.97
2024-10-31,Galleria,Eggs,NA,10.99,9.49
2024-10-31,Galleria,Milk,NA,1.29,9.99
2024-10-31,Loblaws,Bread,NA,1.49,9.99
2024-10-31,Loblaws,Eggs,NA,1.29,9.99
2024-10-31,Loblaws,Milk,NA,0.99,9.99
2024-10-31,Metro,Bread,NA,1.99,9.99
2024-10-31,Metro,Eggs,NA,0.30,9.99
2024-10-31,Metro,Milk,NA,1.29,9.99
2024-10-31,NoFrills,Bread,NA,1.49,9.99
2024-10-31,NoFrills,Eggs,NA,0.55,9.99
2024-10-31,NoFrills,Milk,NA,1.00,9.99
2024-10-31,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-10-31,SaveOnFoods,Eggs,NA,1.59,9.99
2024-10-31,SaveOnFoods,Milk,NA,1.00,9.99
2024-10-31,TandT,Bread,NA,12.98,9.98
2024-10-31,TandT,Eggs,NA,1.59,9.99
2024-10-31,TandT,Milk,NA,1.59,9.99
2024-10-31,Voila,Bread,NA,1.99,9.99
2024-10-31,Voila,Eggs,NA,1.69,9.99
2024-10-31,Voila,Milk,NA,1.00,9.99
2024-10-31,Walmart,Bread,NA,1.37,9.97
2024-10-31,Walmart,Eggs,NA,0.46,9.97
2024-10-31,Walmart,Milk,NA,0.98,9.58
2024-11-01,Galleria,Bread,NA,1.99,9.97
2024-11-01,Galleria,Eggs,NA,1.98,9.49
2024-11-01,Galleria,Milk,NA,1.29,9.99
2024-11-01,Loblaws,Bread,NA,1.49,9.99
2024-11-01,Loblaws,Eggs,NA,1.29,9.99
2024-11-01,Loblaws,Milk,NA,0.99,9.99
2024-11-01,Metro,Bread,NA,1.99,9.99
2024-11-01,Metro,Eggs,NA,0.30,9.99
2024-11-01,Metro,Milk,NA,1.29,9.99
2024-11-01,NoFrills,Bread,NA,1.49,9.99
2024-11-01,NoFrills,Eggs,NA,0.55,9.99
2024-11-01,NoFrills,Milk,NA,1.00,9.99
2024-11-01,SaveOnFoods,Bread,NA,0.89/100g,9.99
2024-11-01,SaveOnFoods,Eggs,NA,1.59,9.99
